raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
3.0	28.0	52.23840000000244	1.0	29.0	30.0	33.336000000004155	1.0	159.45561207532788	-21.979004449613274	0.00761	3.082e-05	0.000250369	3.082e-05	0.0329	0.01	14.83	2.77
3.0	28.0	55.36800000000184	1.0	29.0	31.0	43.42799999999812	1.0	159.45254149296466	-21.956649735048007	0.00614	2.772e-05	0.0007546059999999999	2.772e-05	0.1229	0.01	18.71	0.88
3.0	29.0	10.641600000002567	1.0	31.0	31.0	53.939999999996644	1.0	158.19840675641908	-20.329807641816767	0.00777	2.841e-05	0.000608391	2.841e-05	0.0783	0.01	42.93	1.17
3.0	29.0	11.736000000003555	1.0	31.0	0.0	3.6720000000016735	1.0	158.54383312611628	-20.75046611413278	0.0016300000000000002	2.038e-05	0.00016952000000000002	2.038e-05	0.104	0.01	53.18	3.94
3.0	29.0	20.308800000002805	1.0	31.0	6.0	44.49599999999606	1.0	158.4979266706437	-20.64328042007676	0.0038	2.814e-05	0.00049704	2.814e-05	0.1308	0.01	45.13	1.52
3.0	29.0	30.87120000000198	1.0	31.0	22.0	8.580000000005157	1.0	158.36425533890474	-20.41604672728203	0.0020800000000000003	2.115e-05	0.00019843200000000001	2.115e-05	0.09539999999999997	0.01	72.88	3.97
3.0	29.0	41.78160000000182	1.0	31.0	33.0	46.00800000000021	1.0	158.27237143027338	-20.238251966629342	0.0031	2.155e-05	0.00019902	2.155e-05	0.0642	0.01	50.7	3.41
3.0	29.0	59.104800000002776	1.0	30.0	36.0	22.320000000004253	1.0	158.9442591793005	-20.961664018357087	0.00312	2.09e-05	0.000294216	2.09e-05	0.0943	0.01	33.41	2.36
3.0	29.0	59.94960000000255	1.0	30.0	36.0	37.79999999999376	1.0	158.94403532219212	-20.95640811903632	0.004379999999999999	2.013e-05	0.000384126	2.013e-05	0.0877	0.01	35.07	1.84
3.0	30.0	3.662400000002037	1.0	30.0	32.0	55.968000000001716	1.0	158.99549405898614	-20.997221895598926	0.00373	2.157e-05	0.000225292	2.157e-05	0.0604	0.01	21.14	3.13
3.0	30.0	3.830400000002925	1.0	30.0	33.0	16.991999999998768	1.0	158.99220107258975	-20.992220175823622	0.00274	2.254e-05	0.00019234799999999998	2.254e-05	0.0702	0.01	18.37	3.64
3.0	30.0	5.164800000002501	1.0	30.0	33.0	5.18399999999815	1.0	158.99840855612845	-20.991910331648775	0.0183	2.986e-05	0.00071736	2.986e-05	0.0392	0.01	30.62	0.99
3.0	30.0	5.71680000000292	1.0	30.0	36.0	14.111999999995248	1.0	158.96590079557453	-20.949053951015237	0.00865	2.516e-05	0.00033735	2.516e-05	0.039	0.01	33.42	2.09
3.0	30.0	7.9416000000020395	1.0	30.0	32.0	52.90800000000246	1.0	159.00909998180578	-20.988553418744498	0.12044	0.00012732	0.004179268	0.00012732	0.0347	0.01	34.65	0.17
3.0	30.0	9.105600000001887	1.0	30.0	32.0	49.739999999994495	1.0	159.01322338170627	-20.986709721458727	0.13622	0.00014537	0.004699590000000001	0.00014537	0.0345	0.01	34.92	0.15
3.0	30.0	9.662400000002977	1.0	31.0	24.0	33.840000000005546	1.0	158.45538116922526	-20.300433714485493	0.00206	2.646e-05	0.000398404	2.646e-05	0.1934	0.01	2.65	1.99
3.0	30.0	18.333600000002974	1.0	30.0	55.0	34.5359999999971	1.0	158.79459430696454	-20.665680021779302	0.0008699999999999999	1.816e-05	0.00014502900000000002	1.816e-05	0.1667	0.01	-0.73	4.36
3.0	30.0	19.22880000000191	1.0	31.0	46.0	21.539999999995413	1.0	158.24986017970787	-19.990797082834984	0.0046700000000000005	2.072e-05	0.000304951	2.072e-05	0.0653	0.01	6.86	2.35
3.0	30.0	24.588000000001106	1.0	31.0	47.0	16.0800000000026	1.0	158.25617984139387	-19.96724778568223	0.00588	3.123e-05	0.0008279040000000001	3.123e-05	0.1408	0.01	14.91	0.88
