raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
3.0	26.0	21.208800000001347	7.523999999999999	29.0	4.0	57.57599999998945	5.148000000000001	159.26315530066577	-22.650922090225666	0.0018607049915126	nan	0.00026218522999999996	nan	14.062394331597107	nan	37.52665	2.5987318
3.0	26.0	22.636800000002708	0.9	29.0	21.0	47.95200000000591	1.1520000000000001	159.08444307665673	-22.423873705673458	0.005950304032204001	nan	0.00052812893	nan	8.870667460127732	nan	34.20536	1.3774347
3.0	26.0	31.567200000002487	2.1599999999999997	28.0	46.0	28.740000000004216	2.052	159.49759138310526	-22.87355256155063	0.0025122727871542	nan	0.00034568053999999997	nan	13.73827871700835	nan	30.23385	2.2898476000000003
3.0	27.0	7.504800000002376	1.476	29.0	48.0	55.25999999999527	2.808	158.93032912168124	-21.965182226539916	0.0046582212058188	nan	0.0005114126	nan	10.978571205356907	nan	15.281948000000002	1.536551
3.0	27.0	10.864800000003711	0.07200000000000001	29.0	1.0	21.395999999988078	0.07200000000000001	159.45856114745288	-22.58940901587875	0.0768892204987854	nan	0.004295703	nan	5.5868255570392815	nan	20.549303	0.1668932
3.0	27.0	12.962400000002745	0.4680000000000001	29.0	42.0	23.364000000008218	0.43199999999999994	159.01813504543193	-22.04009878447124	0.0172475081115502	nan	0.00027473335	nan	1.5896921797044796	nan	41.139507	2.6001506
3.0	27.0	16.087200000001474	0.21599999999999997	29.0	54.0	26.96400000001006	0.28800000000000003	158.89711373215724	-21.872975852175273	0.0312633764281523	nan	0.00092490035	nan	2.95788716861398	nan	26.5859	0.77248985
3.0	27.0	20.30640000000119	6.552	31.0	48.0	13.572000000000344	5.292	157.69044291570728	-20.34685782812258	0.0053736735131937	nan	0.0004991558	nan	9.283623506905423	nan	35.610188	1.3858976
3.0	27.0	20.436000000001826	5.796	31.0	48.0	30.527999999997917	7.776	157.6878364244462	-20.342805409501374	0.0061027299717788	nan	0.00066743675	nan	10.933167913890452	nan	37.34995	1.0409883
3.0	27.0	21.926400000000825	0.972	31.0	48.0	15.264000000013027	0.828	157.69505154758022	-20.343055659393144	0.0068871902878672	nan	0.00041277915999999996	nan	6.0781464536789205	nan	33.099133	1.7370801
3.0	27.0	22.852800000002418	0.5760000000000001	31.0	10.0	4.54799999999409	0.504	158.10445702620137	-20.8510255115461	0.0115121159027277	nan	0.00025422617999999996	nan	2.250895651623645	nan	51.124153	2.8528917000000003
3.0	27.0	29.745600000003236	0.504	30.0	14.0	49.380000000005566	0.4680000000000001	158.71910958942055	-21.572341033145342	0.0133433444152387	nan	0.0016977842000000002	nan	12.723142145754798	nan	34.380287	0.42427173
3.0	27.0	39.51600000000212	0.10799999999999998	31.0	24.0	9.288000000001375	0.10799999999999998	158.00491903297225	-20.627607052816558	0.0660850679471071	nan	0.0018906612	nan	2.8608081738796867	nan	29.342117	0.40980527
3.0	27.0	42.19680000000274	0.324	30.0	11.0	40.7759999999962	0.324	158.79153622716643	-21.587117147400534	0.0396775432172139	nan	0.002082591	nan	5.248589939378887	nan	32.506440000000005	0.35178503
3.0	27.0	44.22000000000267	0.5760000000000001	30.0	56.0	58.27199999999891	0.5760000000000001	158.31006210280154	-20.979996500413684	0.0132782238714572	nan	0.0005423705	nan	4.1241257955116	nan	50.748184	1.5402303999999998
3.0	27.0	45.49920000000242	0.14400000000000002	29.0	3.0	57.707999999992126	0.14400000000000002	159.53865303130272	-22.478370342337712	0.0608441471565745	nan	0.0011557671	nan	1.899336402960046	nan	7.392180000000001	0.61656773
3.0	28.0	3.607200000001143	0.8639999999999999	30.0	58.0	39.39599999999473	0.792	158.35124774993332	-20.915905001235473	0.0081443408908758	nan	0.00026187216000000003	nan	3.2076406213025153	nan	44.590008000000005	2.8490808
3.0	28.0	3.8568000000023517	3.816	29.0	20.0	43.259999999999366	4.68	159.41266606777566	-22.21588354599638	0.0024065902593254	nan	0.00030754297000000003	nan	12.758492626101331	nan	6.031395400000001	2.3368716
3.0	28.0	6.823200000003027	0.07200000000000001	29.0	26.0	38.90400000000312	0.07200000000000001	159.35716053057843	-22.130834148475206	0.1978510855764719	nan	0.0063008363	nan	3.184618566374634	nan	26.503753999999997	0.11504466
3.0	28.0	22.572000000002816	1.26	29.0	0.0	5.975999999991188	1.476	159.69702924946384	-22.447337628063053	0.0078075319514445	nan	0.0006122585	nan	7.838293402735755	nan	9.5767355	1.2445393
3.0	28.0	23.793600000004105	2.52	29.0	0.0	18.684000000008893	2.232	159.69852297799716	-22.441826526262265	0.0068554332691143	nan	0.0005258173	nan	7.665562366553953	nan	4.446896	1.409529
3.0	28.0	25.140000000003653	2.232	30.0	42.0	48.707999999995195	2.1599999999999997	158.58752868285987	-21.0802577003115	0.0027917580093354	nan	0.00040007354	nan	14.314063779509615	nan	44.256733000000004	1.9667773999999998
3.0	28.0	26.71200000000276	2.808	29.0	1.0	5.304000000008955	3.312	159.69911265622733	-22.42507865781319	0.0036783870243291	nan	0.0002910985	nan	7.8998835420593245	nan	5.0181336	2.4309118
