raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
4.0	41.0	18.447857946485442	0.0	-29.0	52.0	14.144325140636056	0.0	230.43907303018003	-39.95110873031736	1.4600000381469729	0.009999999776482582	0.018699999898672104	0.0040000001899898035	1.2999999523162842	0.30000001192092896	29.60000038146973	1.0
4.0	57.0	16.662155158518317	0.0	-27.0	4.0	23.863300102060805	0.0	228.0329499831017	-35.88438102448471	0.3499999940395355	0.009999999776482582	0.02410000003874302	0.002600000007078052	6.9000000953674325	0.8000000119209291	26.10000038146973	0.30000001192092896
5.0	5.0	38.3869714878216	0.0	-28.0	55.0	36.102795420735845	0.0	230.8063524154383	-34.57660848368667	2.4800000190734863	0.029999999329447743	0.03480000048875809	0.002099999925121665	1.399999976158142	0.10000000149011612	14.899999618530273	0.20000000298023224
5.0	5.0	45.4981602478842	0.0	-28.0	23.0	32.262788430660976	0.0	230.18740263429783	-34.41523767792376	1.1599999666213991	0.019999999552965164	0.02940000034868717	0.002499999944120645	2.5	0.20000000298023224	18.299999237060547	0.20000000298023224
5.0	9.0	23.780550693975613	0.0	-28.0	24.0	35.982576114856215	0.0	230.45936476330544	-33.64739716011795	0.8299999833106995	0.009999999776482582	0.022500000894069668	0.0020000000949949017	2.700000047683716	0.20000000298023224	15.899999618530273	0.30000001192092896
5.0	10.0	26.912392496046778	0.0	-19.0	59.0	40.54251552477609	0.0	221.070350733295	-30.83972762005525	1.2899999618530271	0.009999999776482582	0.04439999908208847	0.003500000108033419	3.4000000953674316	0.30000001192092896	11.800000190734865	0.4000000059604645
5.0	18.0	41.77084590076426	0.0	-24.0	3.0	17.982053456215112	0.0	226.25846361190133	-30.386494885400893	0.3700000047683716	0.009999999776482582	0.043800000101327896	0.0027000000700354576	11.800000190734865	0.8000000119209291	29.399999618530273	0.20000000298023224
5.0	26.0	20.607661892609883	0.0	-26.0	4.0	5.501645773576627	0.0	229.08753719990554	-29.369263332739223	0.3100000023841858	0.009999999776482582	0.020899999886751168	0.002899999963119626	6.699999809265138	0.8999999761581421	17.5	0.4000000059604645
5.0	52.0	23.47559283422413	0.0	-26.0	9.0	47.14041302388864	0.0	231.29758052057213	-23.86542299852079	1.0399999618530271	0.009999999776482582	0.017999999225139618	0.003400000045076013	1.7000000476837158	0.30000001192092896	13.300000190734865	0.8999999761581421
6.0	7.0	55.46515437413923	0.0	-26.0	37.0	55.53979730754463	0.0	233.07663315799672	-20.76536186560881	0.25999999046325684	0.009999999776482582	0.022500000894069668	0.0031999999191612005	8.699999809265138	1.2999999523162842	27.5	0.4000000059604645
6.0	8.0	45.99235972801921	0.0	-27.0	16.0	27.819766554348178	0.0	233.7902376889128	-20.817306651419766	0.44999998807907104	0.009999999776482582	0.022299999371171	0.0027000000700354576	5.0	0.6000000238418579	23.20000076293945	0.30000001192092896
6.0	21.0	28.46745772109479	0.0	-21.0	1.0	7.299335870427512	0.0	228.8370276062664	-15.774676727995816	0.5899999737739563	0.009999999776482582	0.042399998754262924	0.00430000014603138	7.199999809265138	0.699999988079071	46.70000076293945	0.30000001192092896
6.0	27.0	2.0674750747413384	0.0	-24.0	19.0	24.57916733988185	0.0	232.51942968135668	-15.902745250766573	0.3100000023841858	0.009999999776482582	0.03869999945163727	0.003400000045076013	12.5	1.2000000476837158	75.9000015258789	0.30000001192092896
6.0	30.0	49.419503878078075	0.0	-28.0	34.0	28.179059503829365	0.0	236.94803664619613	-16.756422235355693	0.3899999856948853	0.009999999776482582	0.18289999663829806	0.00419999985024333	46.9000015258789	1.600000023841858	46.599998474121094	0.10000000149011612
6.0	32.0	28.16268709324092	0.0	-27.0	21.0	1.0590144498601717	0.0	235.9138155133131	-15.95272420898753	2.200000047683716	0.009999999776482582	0.05319999903440476	0.00430000014603138	2.4000000953674316	0.20000000298023224	111.0999984741211	0.30000001192092896
6.0	36.0	31.549018428342208	0.0	-20.0	28.0	56.97890802439048	0.0	229.81165611842047	-12.343219726275985	3.8499999046325684	0.009999999776482582	0.11180000007152556	0.0070000002160668364	2.9000000953674316	0.20000000298023224	36.599998474121094	0.20000000298023224
6.0	36.0	33.49542009077908	0.0	-20.0	42.0	25.538907199880896	0.0	230.02398114770162	-12.429794668563027	11.020000457763672	0.009999999776482582	1.2302000522613523	0.02459999918937683	11.199999809265137	0.20000000298023224	50.20000076293945	0.10000000149011612
6.0	57.0	16.88023595225843	0.0	-32.0	3.0	23.378467511771532	0.0	242.57859790776013	-12.872719908104642	3.3499999046325684	0.009999999776482582	0.045499999076128006	0.007799999788403511	1.399999976158142	0.20000000298023224	54.20000076293945	0.4000000059604645
7.0	9.0	3.1258081269355387	0.0	-35.0	59.0	1.658295940939638	0.0	247.27505665005242	-12.276024893967225	2.1300001144409184	0.009999999776482582	0.10729999840259552	0.008000000379979609	5.0	0.4000000059604645	62.5	0.30000001192092896
7.0	9.0	37.618605835878185	0.0	-36.0	3.0	17.25828902445528	0.0	247.3908760965339	-12.200247996537106	4.050000190734863	0.009999999776482582	0.17170000076293945	0.008200000040233135	4.199999809265137	0.20000000298023224	56.599998474121094	0.20000000298023224
9.0	12.0	47.42699808655459	0.0	-25.0	12.0	47.49995180789057	0.0	252.86139017805328	15.75256926085911	1.8400000333786009	0.009999999776482582	0.028100000694394108	0.0046999999321997174	1.5	0.30000001192092896	-92.5	0.4000000059604645
