	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
29	959.7497433705942	897.8131849564115	968.1234274811732	922.9258821167061	833.4128026380235	905.4288724174061	983.8187114769088	964.2234296307553	967.6169848092436	940.4851460274031	834.0506927509766	728.2027763382927	798.5961487962325	838.1551890848052	847.333463739107	797.2622111101982	884.5200008371332	885.424490850689	922.0271720586459	948.653532546003	964.4108286672748	961.5800727463886	990.3212546339852	1006.2954843465811	1005.9991298885794	1052.9878797067154	1096.9388586407613	1036.8061067187039	1036.2815966672113	1050.2995641550963	1027.7411365716284	1073.970434547466	1098.4269539759055	1109.3955359777422	1164.8396686321196
30	202.83261326704968	129.72471263828749	141.492923929339	106.65836622057755	63.36984393110771	80.42531421334775	100.4285618102714	86.35477425066534	80.71338994622488	64.64552277614241	23.932759881025817	-15.24995489685358	2.7470018620628687	10.595497405076523	11.332715178535851	-7.861995086510679	14.86530450802585	10.707648182241508	17.19396957313051	20.85849566716015	21.0297508717634	16.328307344690458	20.653028957931	21.186214595573418	17.288391869677632	26.219844130452525	34.20478722848134	14.966852142822669	10.89588802285658	10.713042359996424	1.1248536836840175	8.771114262575193	10.760214203515055	9.435183671992537	18.807970276453787
31	109.92165452704674	-101.06554247048668	-76.04356200037509	-194.46147760086436	-349.17339739402416	-304.6094797053185	-244.22417172747512	-304.4470699449929	-335.47706094223594	-408.51013691968853	-580.2019793391562	-753.1586813865622	-697.1554741984725	-680.93640977158	-692.2591058075785	-789.454522224869	-704.7672808441716	-739.6114466751694	-726.3806250400393	-724.48956258963	-737.8806698991718	-775.9136351254248	-769.274709918417	-782.0497804482171	-817.7683491392202	-786.8231523600091	-753.1516594759141	-869.7104691860209	-910.4231639471714	-930.2124778278961	-1004.4047290155598	-982.3396294397756	-992.7210986077258	-1022.7559920582313	-988.0295858005375
32	593.4418612581172	484.05125232667683	532.6371397310664	467.66808106154616	365.43045011363404	421.77653565323544	486.5054436063039	456.26182503958006	448.7020228802421	410.6205035595721	296.62560295930444	183.36085572229362	242.08099861131512	270.7467092485598	277.13613053216466	219.72789009556942	294.1652258366689	285.33771141340304	311.1631512722066	327.85019872555864	333.87998453979833	322.1912428881885	341.42656870413117	347.8484591919423	338.5204722495268	375.0368887908328	408.7131668930559	342.53663043388457	332.11892940067173	335.902035439064	304.0332631236397	337.9336008806425	350.5841583638455	350.304702277602	392.67769697533464
33	615.6173743982846	488.87301009129845	555.0026621444983	474.59729012978477	342.53661183139695	413.50371559915936	496.3026874427074	457.9086707577682	448.3970545956803	398.8996070643654	248.88287703162018	97.80836972784134	174.0790467000822	210.9981289539273	218.46056446427326	139.5700156845827	242.56405153469095	229.19649012861893	263.8534315074333	286.2057208945144	293.8196976945188	276.4806956620213	302.97763001229055	311.404651159857	297.2594290041109	349.3369098765154	394.6498264999351	298.3951074917235	282.32155668656713	286.95191292577755	238.7619363801839	288.02310011112957	306.0275723951204	304.71276161124445	368.51571768086694
34	-337.1677772110573	-533.1810130402766	-535.9597331298049	-634.0367304555101	-750.5184209619923	-730.2811475146821	-698.7681120532576	-745.7874030555105	-766.99284943061	-820.718887691776	-934.0616803647057	-1045.9221492423392	-1015.7469848252517	-1010.2430823469634	-1020.9251904837648	-1082.3086659998116	-1035.6012640904896	-1060.0317172910718	-1056.2193533394084	-1058.7968296765227	-1070.096165884009	-1095.0018166415043	-1094.4338149590226	-1104.8178883986786	-1127.642889648619	-1113.8017410302098	-1102.048071011837	-1167.7862674060177	-1192.4210673434964	-1205.505913384492	-1246.8990747720661	-1237.7993104984416	-1245.5771901609417	-1263.1425214917117	-1247.9878546473283
35	248.81127343570293	150.92720815263408	170.35386221722936	122.77303289663948	58.66734442648548	84.75041913040504	115.62112176501823	94.5911789607533	86.28697032309692	61.7147018712913	-1.6300134134349487	-62.665391474727095	-34.994930885095485	-22.97201491673834	-22.01926984229393	-52.60907661507481	-16.786161612545612	-23.616782736134816	-13.42445244806285	-7.677164277203199	-7.161168256111712	-15.009789584082117	-8.042196144786017	-7.294647323026236	-13.883312073304403	0.822485127668667	14.045675450179504	-18.180553111966617	-25.18148019096075	-25.67389408638548	-42.06556066651323	-29.352192663406157	-26.176174257178072	-28.630014122405825	-12.775008150506578
36	42.33173215730972	-81.88888102574968	-66.79005672133268	-127.65412761541363	-205.78265197214674	-180.4227890389401	-148.57690581222454	-176.18998497513823	-189.05578874977635	-221.00131153169752	-297.69157498365064	-372.617609164762	-343.11742416982827	-331.92681008241846	-330.5854962322995	-368.9334279863323	-329.47066501235133	-340.31953680094415	-331.0930021010724	-326.87534978058216	-328.8110558308078	-340.525786583997	-334.5869545940271	-336.08992849666805	-346.27376853693227	-331.08588899099465	-317.5558353549908	-357.9746570343389	-368.80734676872135	-371.8055631004837	-393.8994905381141	-381.2474989303417	-380.02095991549345	-385.4970683152722	-368.9261440700539
37	228.38181351712223	110.19291797520007	132.89068853853558	73.00393741267149	-7.821547281769703	23.63378033314166	61.05073855522311	34.0883622422298	22.9361644356054	-8.865052114501273	-89.88981647474915	-169.28553271424144	-134.9177135538377	-120.52588262103225	-120.2417956658006	-160.77873696163522	-115.22692967662054	-125.11317200767479	-112.7965435897757	-106.1666352935726	-106.36487080375937	-117.52264724518217	-109.1551264770864	-108.99454274886914	-118.53149195487467	-99.83662226782798	-83.01194408594255	-126.57880225103027	-136.8111893554064	-138.35214967452964	-161.23702720416318	-144.02355857011574	-140.75711045772476	-144.9957031914003	-124.65175328724652
38	96.51084172203441	11.626346559997646	23.641939579756617	-16.004176135029795	-66.69312794127578	-48.113980426674736	-25.831979541644262	-42.8013002772109	-50.02806354679461	-69.42874098922728	-117.50458027082553	-163.95755952501895	-143.68119081248383	-135.1987100765415	-134.9364101947505	-158.02942401288058	-131.90009700337822	-137.40936999464742	-130.36435792095347	-125.19266825180601	-125.29639637911427	-131.41309928927882	-126.80984321825835	-126.7102234162736	-131.8640507363244	-121.74768501295331	-112.71812941691462	-136.0771833780374	-141.47459105448735	-142.2167066155203	-154.22093268200643	-145.62476564146897	-143.79093805175685	-145.91485743939714	-135.17750367224454
