ID#	Extinction_Index_x	Extinction_Index_y	Ra(deg)	Dec(deg)	Rotation_Measure(rad/m2)	RM_Err(rad/m2)	RA_inExtincFile(degree)	Dec_inExtincFile(degree)	Extinction_Value	Error_Range(pix)	Min_Extinction_Value	Min_Extinction_Ra	Min_Extinction_Dec	Max_Extinction_Value	Max_Extinction_RA	Max_Extinction_dec	Extinction_Observed
87	960	437	51.835150000000006	31.80848	37.34995	1.0409883	51.834983643482985	31.802353904533422	2.091397762298584	2.0	1.2723474502563477	51.77496194866219	31.820920510949446	2.2924177646636963	51.78652163863959	31.748758937791724	True
88	960	437	51.84136	31.804240000000004	33.099133	1.7370801	51.834983643482985	31.802353904533422	2.091397762298584	2.0	1.2723474502563477	51.77496194866219	31.820920510949446	2.2924177646636963	51.78652163863959	31.748758937791724	True
89	963	411	51.84522000000001	31.16793	51.124153	2.8528917000000003	51.85037540087535	31.16951031024966	2.87424635887146	2.0	1.4229145050048828	51.885819621805375	31.124202929458978	2.969212532043457	51.82251943148056	31.1668249100402	True
90	967	373	51.87394000000001	30.24705	34.380287	0.42427173	51.88300819967561	30.249212673806568	15.614900588989258	2.0	3.2086188793182373	51.93061654482816	30.302185852742298	15.614900588989258	51.88300819967561	30.249212673806568	True
91	959	420	51.91465000000001	31.40258	29.342117	0.40980527	51.927842162037116	31.39633087728917	2.8716089725494385	2.0	1.66152822971344	51.9074810486036	31.345601928874483	7.008719444274902	51.97621335425424	31.449757120996345	True
92	966	371	51.92582000000001	30.19466	32.506440000000005	0.35178503	51.91801541566994	30.2040362271294	9.586883544921875	2.0	3.008192777633667	51.9656283759424	30.256982368897376	15.614900588989258	51.88300819967561	30.249212673806568	True
93	961	402	51.93425000000001	30.94952	50.748184	1.5402303999999998	51.940080137557594	30.958972605261582	1.9695948362350464	2.0	1.3269912004470825	51.880714107647925	30.97764170226906	3.084160089492798	52.003179976645725	30.916293696190074	True
94	972	324	51.939580000000014	29.066029999999998	7.3921800000000015	0.61656773	51.92824269059261	29.069816901840518	2.5431344509124756	2.0	0.7724379301071167	51.93559176531212	29.022361532527235	2.688401699066162	51.92456487746872	29.09354919756931	True
95	958	402	52.01503	30.97761	44.59000800000001	2.8490808	52.02349988304108	30.96688638959032	2.729243755340576	2.0	2.3095479011535645	51.96788091370672	30.961616081346463	4.292407512664795	52.082865121918346	30.948144767877693	True
96	967	335	52.01607000000001	29.34535	6.031395400000001	2.3368716	52.023766045395895	29.343567080104588	0.8024978637695312	2.0	0.6290010213851929	52.02010277987885	29.367346442587607	2.1185808181762695	52.058307183432916	29.298501983023375	True
97	966	339	52.028430000000014	29.44414	26.503753999999997	0.11504466	52.036367560072236	29.44120350958962	1.1627353429794312	2.0	0.6729912161827087	52.08362006126255	29.493792129310577	2.1186578273773193	51.98183771651578	29.43619611943002	True
98	966	321	52.09405000000001	29.001659999999998	9.5767355	1.2445393	52.101951742448264	29.01342551408704	2.6232306957244873	2.0	1.530798316001892	52.08208245427139	28.963509435872623	2.6232306957244873	52.101951742448264	29.01342551408704	True
99	966	321	52.09914000000002	29.005190000000002	4.446896	1.409529	52.101951742448264	29.01342551408704	2.6232306957244873	2.0	1.530798316001892	52.08208245427139	28.963509435872623	2.6232306957244873	52.101951742448264	29.01342551408704	True
100	957	391	52.10475000000002	30.71353	44.256733000000004	1.9667773999999998	52.09223673562424	30.70579389517863	2.8437857627868652	2.0	2.0661962032318115	52.03305886762237	30.72455200383839	4.829814434051514	52.151403059046146	30.68700531324067	True
101	966	321	52.111300000000014	29.018140000000002	5.0181336	2.4309118	52.101951742448264	29.01342551408704	2.6232306957244873	2.0	1.530798316001892	52.08208245427139	28.963509435872623	2.6232306957244873	52.101951742448264	29.01342551408704	True
